tweet_id,tweet_text,topic,sentiment
1.46049E+18,"3rd timeÉ??s a charm?  IÉ??ve previously had to cancel travel plans twice due to Covid, to attend the Diving Deep: HMS Invincible 1744 Exhibition in the UKÉ??  Flight is once again booked and IÉ??ll be in the Portsmouth area the week of February 7 to visit  Friends,????for me please???ü https://t.co/YVVVHZJyli",,
1.46047E+18,"Back by popular demand É??.. or just post COVID shutdown overall; a way for the Island soccer groups to acknowledge individuals/teams/clubs on doing  special things. 1st FOW - Gorge FC, fresh from induction into @1BCSoccer #HallOfFame - Congrats to all involved with the Club! https://t.co/TJTRZFmJs8",,
1.46047E+18,"Emergency management (PIO main role, have filled all management roles in EOC): 2003 ice jam NS, 2003 floods NS, 2008 &amp; 2009 wildfires NS, 2008 &amp; 2009 hurricanes NS, 2009 H1N1 NS, 2013 floods AB, 2020-21 COVID-19, 2017, 2018, 2021 wildfires BC, 2018, 2020 landslides and floods BC",,
1.46047E+18,"Massive shoutout to @onesoccer &amp; @thevoyageurs teaming up for another great matchday-eve get together. Unfortunate that covid regulations didn't allow this in Toronto for earlier games, but I'm excited for what future home games this campaign can bring as we get back to 'normal'",,
1.46047E+18,@SteveSaretsky Covid came around at the rite time didnt it? US budget def down 50% y o y. Cant let that happen. Compare notes in 18 months. No infrastructure will have started. Will bog down in enviro challenges.,,
1.46047E+18,"Fire Kenny.  Seems the CUPE is after him,  not sure their stance on Covid mandates although they do seem upset about firing health workers and teachers.  https://t.co/EYCYijnB15",,
1.46047E+18,@DrGRuralMD She got to go watch the Winnipeg Jets practice today She was dx'd last year with a SPEN tumour She was excited to go today. She has her covid vax card and we got our flu shots last week. I have to get a prescription for shingles &amp; pneumonia vax as I tuned 50 in July. https://t.co/P1ppt45B8f,,
1.46046E+18,@ItsFleeceKing IÉ??ll be satisfied with a regular Mime Jr just to fill that hole. Was supposed to go to Europe summer 2020 but covid. https://t.co/QnmuqAfiFR,,
1.46046E+18,"The Vet says, enjoy the time we have. However, when I know we are on borrowed time, how can I enjoy it? The best thing about Covid time, is Senior Dog time. I shut my  Chromebook and take him for long walks and lunch breaks are for listening to his heart beat. Medicine. https://t.co/8Jx4BrGxLt",,
1.46046E+18,Control de covid?????¶???¶???¶???¶Where?????????????? https://t.co/vmg2qadJ6h,,
1.46046E+18,I still have my Quebec vaccination card from when I was a kid ???ú,,
1.46045E+18,"Covid 19 is not a Vaccine. It's Gene Therapy. Big difference... The biggest one being, is what they've been doing... Manipulating your DNA. This is all experimental... A Frankenstein Scientists dream. The Universe's biggest Petrie dish! Earth! Whoever is behind all this is sick!",,
1.46045E+18,A CDC official was forced to admit they have 'no records' of ANY patients being reinfected with Covid-19 after naturally recovering - advancing the view that natural immunity is truly the best way to defend against the virus. https://t.co/9FUnWfmTOs,,
1.46045E+18,"@4pass1life @jt_mag_os Umm, not in Ontario : Third Doses of an mRNA COVID-19 vaccine are available by appointment for the following populations who received their second dose on or before May 31st (at least 6 months or 168 days ago) and who are 16 years of age or older: I had AZ in June. Dec5th. I go. https://t.co/eAl1zzCvSF",,
1.46045E+18,@ohplzlol Well I have itÉ??s a war against the Covid 19 virus TJ,,
1.46045E+18,"This is really hard to look at. Our kids havenÉ??t been treated like this in Toronto (thankfully), but there is plenty of COVID theatre that has dehumanized education here too. Hopefully a lot less of it in 2022. https://t.co/XotngmNbz7",,
1.46045E+18,@PfizerCA @top_employers The people who work for Pfizer know theyÉ??re safe from being mandated to take the hokey pokey. ThatÉ??s their satisfaction.,,
1.46045E+18,@nicolekwu Thailand and Cambodia just lifted their requirement for vaxxed travelers! I donÉ??t know much about Thailand! Cambodia lifted their quarantine today for vaxxed traveller. The PM said traveller just need proof of vax and a negative COVID test and then no quarantine is needed!,,
1.46045E+18,Post-covid reunion. @ Hooters of Toronto Airport https://t.co/xPRQyhelFL,,
1.46045E+18,And one more random covid test at the airport. Why not?,,
1.46045E+18,"@MsYouDoYou Unfortunately that makes sense, even without covid. Bunch of old regulars were just happy to see some new faces when we went in.",,
1.46045E+18,@CityofVancouver @PortVancouver @CoastGuardCAN Covid related ?,,
1.46045E+18,Benefits and costs of covid policy https://t.co/G5UL5AlzJG,,
1.46044E+18,A huge thank you to @AirCanada for holding the plane 15 min so my wife could board. Big negative to YYC for no assistance and lack of direction after the random covid test. Back through security after going to Terminal D and finding it was closed and needed to go through C.,,
1.46044E+18,PfizerÉ??s Clinical Trial Data: The Vaccine Causes The Recipients To Develop Acquired Immunodeficiency Syndrome (AIDS) I couldn't say it... Bit here it is... Take the VAX once... Take it for life. Literally! https://t.co/81lOnEbBQL,,
1.46044E+18,"Powell is a Trumper. As are you. As chair of the  Fed, he used QE us a good economy to inflate a stock market that was crashing from the cancellation of trade deals. Horrendous debt without a return, pre covid. Finkelstein owns The Hill. https://t.co/IKopJIz5Tt",,
1.46044E+18,"Dear @genesimmons, it's sad you decided to use your platform for divide. Your ""enemies"" afforded you the lifestyle you're living. Talking about keeping others safe, I bet you always wore a condom, when you cheated on your wife. #Covid_19 #music #politics #COVID19",,
1.46044E+18,"@ScarletBjornson @Speedster9110 Ladies ladies, I like to refer to my PJ bottoms, shirt and beard scruff fashion as Covid Chic. Me at 55 https://t.co/llINsRR2rJ",,
1.46044E+18,@MikeSchreiner So after covid get ready for climate lockdowns,,
1.46044E+18,@Paul_Figler Before Covid we had a group of guys hitting up the Steam Room at the Rec Center once a week. Was great getting in a early morning steam and having some great conversations.,,
1.46044E+18,"@DrMunaSaleh My darling husband who has missed going to the gym since COVID, sat up on the bed and said ""when did getting up involve a snap, crackle and pop...of EVERYTHING...?"" ????",,
1.46043E+18,"@BU7ERA Oh IÉ??ve always believed that. Same with covid, they donÉ??t want it to end because itÉ??s bringing $$$$$",,
1.46043E+18,"Imagine being responsible for lives lost from covid. Vaccines save lives. If you work with the public and refuse to vaccinate that's your choice, but it's not your choice to put others at risk. Thanks a mom of a child with cancer. https://t.co/1mdig9o6r1",,
1.46043E+18,"AMGMT É?? Latino vaccination rates up significantly; Blacks narrowing the gap: Hispanics represent 16.9% É?? nearly 400,000 people É?? of the region's population 15 and older. In late March, fewer than 10% of those vaccinated were?ˇ... View article... https://t.co/pMIo0a7khE",,
1.46043E+18,"@kahnkidz Imagine being responsible for lives lost from covid. Vaccines save lives. If you work with the public and refuse to vaccinate that's your choice, but it's not your choice to put others at risk. Thanks a mom of a child with cancer.",,
1.46043E+18,"Albertans know what's unbelievable, the NDP behaving as if they would  have better handled the Covid issue. ???????≠??ù? Chill pill please. #StopCovidSocialism  #ProtectTheVulnerable #OpenUpCanada https://t.co/hGPeLAilTo",,
1.46043E+18,"@dzzoom2_dan @bruce_arthur Yes, we know. It will end when they say it ends. Maybe once we hit 120% vaccination rate.",,
1.46043E+18,"I tried a few times after that to see if I could get their attention but the only things theyÉ??d really respond to if at all were like, really stupid comments of mine, and I was genuinely, especially after being very much alone for all of Covid-19 dealing with a lot of personal",,
1.46042E+18,@Jorgecal13 @CTVNews bullshit no shot bitch just covid,,
1.46042E+18,"After the Covid storm came the calm in the form of the brilliant, witty, and oh so sweet, @rgay. It was such an honour to introduce you for the @HRIatIllinois, Festival of Writers.",,
1.46042E+18,COVID-19 vaccination clinic. https://t.co/YrIcU7IkoE,,
1.46042E+18,I am a little worried about heading into the holiday season. Is my COVID weight gain super noticeable? https://t.co/OtF1pR9MXp,,
1.46042E+18,@SJCNL709 Will there be standing room available for anyone after the first 50?!  Id like to go but i know covid has limited our capacity also ????,,
1.46042E+18,"@househounds @2Duefer @GlobalRaider @Muninn18085831 @PatBruc @NoGunsInCanada @PrairieVeteran @GotJuiceCTD @eugenETSpanier @Geko191 @Dicky_Paul_95 @MelouTremblay @Upspoononetwo @JohnPeate5 @racing243 @DiveEric @oxomoron @SilentN73204929 @arotenstein @Cdn_Dissident @ArmenHovsepian @LepageDavid @MagChange_73 @aaakk @GunnieMadcat @chrisullmann3 @TheRealDogPoun1 @Oldger1958 @halimonkey @DavidHamer_1951 @RBlakeBrown @Polysesouvient @Docs4GunControl It's not an anti vax hashtag. I'm not an anti vaxxer and support the use of vaccines that are properly tested and trialed for those who need them.   The current concoction being marketed as A Covid vaccination is neither of those things and even if it was, I don't require it.",,
1.46041E+18,"@RacineRocky Yup. Laughable. Young guys who want to play hockey, dealing with COVID and staying healthy and safe. Young families that they hope will be ok and team mates that they donÉ??t want to see get sick. Yup really laughable",,
1.46041E+18,Travel planning is much more bewildering this Christmas... Looking forward to seeing my parents for the first time in over two years https://t.co/ksXzDpKuZg,,
1.46041E+18,@DrJacobsRad Kind of like the guy whoÉ??s friend turned gay after getting the Covid-19 vaccine.,,
1.46041E+18,@joshcohen @rubiconcapital_ @Milhouse_Van_Ho @PublicHealthON We have to realize that ZERO assessment has been done to asses the risk of vaccines to CHILDREN who have already had Covid.,,
1.46041E+18,"B.C. health officials announced 1,270 new cases of COVID-19 and 16 more deaths over the weekend.  https://t.co/uxKz6cCsIE",,
1.46041E+18,"""A U.K. company that developed a new COVID-19 vaccine intended to be delivered via a small skin patch with microneedles has been granted approval for human trials.""  https://t.co/AF2r0Emf11",,
1.46041E+18,"Today, our Liberal government announced an agreement with the province of Alberta that will provide families with better access to high quality, affordable, flexible, and inclusive early learning and child care programs and services as we build back from the COVID-19 pandemic. https://t.co/OBiYi0VEJx",,
1.4604E+18,"@jkenney Jason Kenney is a pathetic Liar. He had this agenda from the very beginning of Covid. He is compromised ( Thailand, Mr Premier), he is controlled, he is a puppet. Your day of reckoning will come",,
1.4604E+18,If youÉ??re planning to travel outside of Canada this holiday season you canÉ??t take anything for granted. Be ready to confirm every detail yourself. . . . #travel #covid #covid_19 #yeg #stalbert #sherwoodpark #fortsask #stonyplain #sprucegrove #leduc #nisku https://t.co/gMxBUQuAzW,,
1.4604E+18,"@3rdandOak Do they not realize theyÉ??re just as bad as Covid deniers/anti-maskers? É??But, my freeeedom!É?ù",,
1.4604E+18,@Summergal2 @dartmouthienne @CBCNS Read the first line:  Died of Covid. People should not even mention pre-existing health issues. Who doesn't have them in an aging population.,,
1.4604E+18,"@Davibrass @senstalk_ @ian_mendes I mean I suppose last year was a lot but this year he's been sick, got kneed to the head and got covid. None are even close to each other.",,
1.4604E+18,"If thereÉ??s one thing covid has taught us, itÉ??s that second class citizens are really annoying.  ???è",,
1.4604E+18,@WestJet do I need a negative Covid test to fly into Mexico? I am leaving to Cancun Saturday with you.,,
1.4604E+18,@ColinDMello Leave nature alone PEOPLE HAVE DAMAGED NATURE AND ANIMALS ENOUGH in last 60. Years...they dont carry covid Ford does,,
1.4604E+18,"The real pandemic has just begun, and itÉ??s COVID shot-induced heart attacks in the young - LifeSite https://t.co/gtqKNui8m8",,
1.4604E+18,"@RWMaloneMD I read the original author's rebuttal and it's not very convincing... Other than saying it's ""very unlikely"" (without explaining why) there's not much in there https://t.co/a8VJa5JOWe",,
1.4604E+18,"#bcpoli High death toll in BC  from effects of covid.   16 new deaths. Total 2,273.  Fraser: one É?õVancouver: two É?õInterior: two É?õNorthern: three É?õIsland: eight   1,270 new cases.   502, 387, 381 new over weekend.  3,837 active  376 in ??èù. 116 ICU   1/",,
1.4604E+18,@jwgain01 @RWMaloneMD The evolutionary pressure from 5-10% influenza vax coverage is nothing compared to the &gt; 80-90% we're aiming for with covid vax,,
1.46039E+18,@annwmac @PsychicMedium82 Nova Scotians deserve some accountability on this faith based covid spread.,,
1.46039E+18,@nat_fitz1 @jeromegv I defend anti-vaxxers?? You clearly have not followed my advocacy for vaccination over the past year.  The deadline was negotiated as part of contract negotiations which are confidential &amp; evolved gradually I understand. Now itÉ??s settled.,,
1.46039E+18,@richardzussman Remove all Covid restrictions.,,
1.46039E+18,Got third #Covid_19 shot today: a trio of C-19 vaccines since March. Grateful to smart people.  My cell signal isnÉ??t improved though. But itÉ??s good anyway. :)  Also got the flu shot Friday evening. #AstraZeneca #Moderna #publichealth,,
1.46039E+18,"@SciFiGuy2015 @chas1116 @ClayTravis 23 players on a team, 20 dressed for a game.  On top of 10 players out due to Covid protocol, thereÉ??s another 5 with injuries currently. https://t.co/AUqGaeVOxa",,
1.46039E+18,Being vaccinated doesn't prevent Covid. You ignorance is showing ????É?çÉ??ã?è https://t.co/4Od2kPmTkb,,
1.46039E+18,"All I want for Christmas is #COVID19 vaccinations for my 5-11 yoÉ??s! ???Å  Childhood vaccination is a pathway out of this pandemic and parents should embrace it, by @picardonhealth   And YES #ItDoesntHaveToHurt! @KidsInPain   https://t.co/u5Pl0Q1UeW",,
1.46038E+18,"Many may miss the É??yetÉ?? &amp; I wanted to make it clear that train crews are subject to mandatory vaccination just like Metrolinx employees. They have their own policy deadline which was extended to Dec 5. In meantime, they must comply with testing, health screening, masks etc. https://t.co/qr7zrBVbws",,
1.46038E+18,"#bcpoli High number of weekend deaths in Alberta from Covid-19. 17 new deaths. 3,188 fatalities during pandemic.  286 cases on Nov 14 353 on Nov 13 429 on Nov 12  519 in hospital, 100 in ICU.",,
1.46038E+18,You can now add your COVID vaccination record to your Apple wallet.    https://t.co/RafyAqJFRA,,
1.46038E+18,Most 124 Street Businesses have extended their opening hours during All Is Bright Festival. Enjoy the festival Éù?ã?è and maybe do some shopping while youÉ??re on the street! Please ensure to follow COVID-19 protocols at all 124 Street establishments.  #shop124street #AllIsBright2021 https://t.co/8pSBMgMGCQ,,
1.46038E+18,ICYMI: Asking the Min of #LTC how it's possible that a for-profit operator like #OrchardVilla is deserving of a *30 YEAR FREE PASS* &amp; 89 more beds. 78 loved ones died there during COVID-19 &amp; their families are still living the nightmare. Unconscionable. https://t.co/YYsvWRKLCZ,,
1.46037E+18,"So today my over the ear hearing aid was out of one ear and hanging by the covid mask. My ears have glasses, mask and hearing aidsover it. Whew,  the relief when I found it . The new ones are expensive.",,
1.46037E+18,The ongoing COVID-19 outbreak has forced the NHL to postpone this weekÉ??s @senators games. #ott #ottnews https://t.co/q4jNVhLRVT,,
1.46037E+18,"@RiverWardRiley Covid, Flu or both?",,
1.46037E+18,"To help with the backlog caused by COVID-19, our government has invested over $100,000 to ensure @StevensonHosp in #NewTecumseth can provide the CT scans the community needs and deserves.  We are committed to building a #HealthCare system to support the needs of all Ontarians. https://t.co/tZLVtBBRuZ",,
1.46037E+18,"#bcpoli BC government will make it illegal to disrupt vital facilities from demos. ""The proposed legislation will protect hospitals, COVID-19 test and vaccination centres, and K-12 schools by establishing 20-metre (66 feet) access zones around them."" Good move.",,
1.46037E+18,"@SensRapsJays @SunGarrioch Unfortunately, PD doesnÉ??t run the show. EM does. Because of this, Once the dust settle after this Covid mess with the Sens, Lassi, JBD etc. Will be sent back down even tho they played better (and are clearly better) than MDZ and company. Just because they are cheaperÉ??.",,
1.46036E+18,"As of today, Nova Scotia has 265 active cases of COVID-19. Of those, 16 people are in hospital, including seven in ICU.  Nova Scotia Health AuthorityÉ??s labs completed 3,115 tests on November 12; 2,464 tests on November 13; and 3,116 tests on November 14.",,
1.46036E+18,"@KenKaneki25 @CityNewsTO @BenSpurr @GOtransit I canÉ??t say why your friend thinks that. Alstom has their own mandatory vaccination policy, thatÉ??s been communicated to their staff &amp; it is both our expectations that they be vaccinated.",,
1.46036E+18,"in late October. This includes secondary transmission to other faith-based gatherings, workplaces and to East Cumberland Lodge.  Eight more residents and four additional staff members at East Cumberland Lodge have tested positive for COVID-19. A total of 30 residents ...",,
1.46036E+18,"Knowing that many parents have increase in stress and substance use during #Covid_19 and that many children have lost a parent to a toxic drug supply, the conversation about the impact of #stigma on children is more important then ever. ??????è¨??????è¨ @STARLINGS_CA https://t.co/5jWd0sovvg",,
1.46036E+18,"Today, November 15, Nova Scotia is reporting three deaths related to COVID-19. Two people É?? a man and woman, both in their 80s É?? were residents of the East Cumberland Lodge long-term care home in Pugwash. Also in Northern Zone, a woman in her 60s has died; she was not a ... https://t.co/daAgPMck9s",,
1.46036E+18,@ctvsaskatoon https://t.co/lzvK7AJdKj And yet they told us the vaccines were perfectly safe.  ????.  And now the Ottawa senators have had to postpone 3 games (for now) because of a covid outbreak.  In an entirely vaxxed team.,,
1.46036E+18,I guess the Ottawa Senators will now have to play with masks considering the outbreak of COVID-19 on their fully vaccinated team leading to postponed games. Very effective dose that is. https://t.co/Y5AWsU5oX9,,
1.46036E+18,"???ùPONOKA ALBERTA!???ù É?õ RCW finally returns to Ponoka on Saturday November 20th! É?õ Tickets available now at https://t.co/BQigj3lm3w, by etransfering rcwtickets@yahoo.com or at the legion office. É?õ Proof of vaccination or a negative COVID test is required  É?õ https://t.co/JJVwY3vz9O",,
1.46036E+18,@annoyed_wpg @TomZychowski @WinnipegNews Well you just keep waiting for É??2 weeks to flatten the curveÉ?ù and É??vaccines will stop covidÉ?ù.  É??ItÉ??s easier to fool a man than to convince the man that heÉ??s been fooledÉ?ù,,
1.46036E+18,@TheTorontoSun Alex Jones explaining how vaccine mandates and covid 19 work...??ê? https://t.co/Ppx8YjfiUv,,
1.46036E+18,"I wonder is it possible that all the stress of #Covid_19 is causing some to exhibit symptoms of PTSD? Otherwise sane people are coming out as anti-mask, anti-vax, anti-government, anti-this, anti-that. It's not freewill or thinking for themselves. Everything is a conspiracy.",,
1.46036E+18,@CecilJo19672986 It's either climate change or covid.,,
1.46036E+18,@marc_a_nadeau @ArashMadani HereÉ??s the full article https://t.co/aeIiI7NL3q,,
1.46036E+18,@marc_a_nadeau @ArashMadani Directly from NIH: The immune systems of more than 95% of people who recovered from COVID-19 had durable memories of the virus up to eight months after infection.,,
1.46036E+18,Maybe they should look a little closer and beyond COVID for why tourists donÉ??t want to come to Canada.,,
1.46035E+18,@FeysLeigh Just Shows What A Bad Government  We Have Because Of People Being Up In Arms About That Carbon Tax. Well LOOK WHAT WE HAVE NOW. A Pure Idiot is what @jkenney is. This is exactly What He Does When Any One Brings Up Important Stuff Like COVID-19  You got what you voted For Alberta https://t.co/65jZMARake,,
1.46035E+18,"Unassailable proof that the COVID vaccines are the most deadly vaccines in human history, by @stkirsch https://t.co/EqjgIMuDDo",,
1.46035E+18,Why you cannot trust US Covid data https://t.co/Y97mXV3U5G,,
1.46035E+18,"IÉ??m doing my part to help track flu-like illness, like COVID-19. You can, too! Become a FluWatcher today. https://t.co/zPmRTXD8I8 #FluWatchers",,
1.46035E+18,"November 15 Nova Scotia detected 99 new COVID-19 cases/1 additional death being reported, the 103rd person to die https://t.co/8pomdAwsd0",,
1.46034E+18,"@Kingdom_of_Aud COVID already proved how quickly change can happen, so imagine if the whole world striked for change?!? https://t.co/tylHVg40Uv",,
1.46034E+18,@bambiitaru @haus_ppl @LisaSingerUBC @BCschoolCovid @PennyDaflos @adriandix There's global pain. Let's not forget two very young children have died in BC from Covid-19.,,
1.46034E+18,"@joshcohen @rubiconcapital_ @Milhouse_Van_Ho @PublicHealthON And you feel safe assuming, as per article you shared, that ~40% of USA children already had prior Covid infection, before taking vaccine? https://t.co/ByEYR0yLpb",,
1.46034E+18,WhatÉ??s that?  Two weeks COVID?,,
1.46034E+18,@BBeavan @WestJet You do know that the vaxxed are very efficient spreaders of the covid virus. Your little certificate of compliance is meaningless.,,
1.46034E+18,Only took the entire fucking team to get covid first lmfao https://t.co/Vq1vgCz8xY,,
1.46034E+18,Over the Moon will be live on stage at the Anne Portnuff Theatre tonight at 7:30pm. Tickets available online at https://t.co/oMs2Lit5uH or at the door.   Masks and proof of vaccination or negative test required. #yorkton #yorktonsk https://t.co/x8SfOOeJwF,,
1.46034E+18,"@Kafkaesque_Blog It's been so long, COVID seems permanent. Those who wish to have been vaccinated; those who aren't, don't want to be. The risk of dying seems like the risk of driving. I'm cautious and go the speed limit like I wear a mask, others are speeding and maskless.",,
1.46033E+18,"@sunlorrie That would be a logical assumption, but I honestly wonÉ??t be shocked. Has any single thing that he has done since covid been at all inconsistent with what a member of the CCP masquerading as our Pm would do?? When was the last time he did anything that served Canadian interests?",,
1.46033E+18,The Sens have 15 players out with 11 guys in covid protocol.    Its the right call.  This should have been done awhile ago though https://t.co/j1gpMLbgZO,,
1.46033E+18,"Outbreak of Covid in my community!  We were doing fine, until the Vaccine rolled out, you brought this poison into our community! I won't forget this!",,
1.46033E+18,Looks like the NHL may finally have to postpone Sens games due to their COVID outbreak.  @CityNewsOttawa https://t.co/DSjpjvjqUY,,
1.46033E+18,Prince Edward Island reported one new COVID-19 case on Monday.?ˇ  The province's Chief Public Health Office said the new case is a person?ˇin their 60s who recently travelled outside of the province.  https://t.co/nWfMBd9sPa,,
1.46033E+18,@jonadaskin @ctvwinnipeg Covid &gt; a shit show of a É??leadershipÉ?ù vote.,,
1.46033E+18,November 15 **NEWS RELEASE** New Brunswick || 49 recoveries / 40 new cases of COVID-19 / booster dose appointments available now for eligible groups / Outbreak declared at St. MaryÉ??s First Nation in Zone 3 + More ...  https://t.co/qoMoBBanJg,,
1.46032E+18,@ArashMadani How? The guy just recovered from covid. HeÉ??s not going to transmit it or get it. He doesnÉ??t put anyone at risk.,,
1.46032E+18,"Our courageous, compassionate nursing heroes have stepped up to champion quality of life for seniors during COVID-19. In celebration of Nurses Week 2020, we express our deep appreciation. Will you join us? Apply. #HeroesWearOrange https://t.co/qF19olZg48 #Victoria, BC",,
1.46032E+18,"This is really terrible.  ""31% of respondents reported going an entire day without eating due to food insecurity. Long-term food bank clients, 58% of those individuals reported going a whole day without eating almost every month."" #Toronto  https://t.co/jKvPqwXK4K via @cp24",,
1.46032E+18,@GTHLHockey please learn the accurate laws of the province before sending inaccurate emails to all the parents about covid travel for minors outside of Canada.   You do NOT need to self isolate if u are a minor living w vaccinated parents,,
1.46032E+18,Day 9 - STARVING FOR ANSWERSÉ?? #cpp in ON have not had access to their alternative therapies; #mental health services are stretched to the brink and #Covid has them isolated in their homes. Going without food to protest their lack of community supports seems the least I can do. https://t.co/u6vupkhRgM,,
1.46032E+18,@MY_KINDA_SEX_ED @ColinDMello @fordnation Because you will get exactly as sick whether you catch covid from a vaxxed person vs an unvaxxed person. Your logic is as meaningful as a child who only eats red smarties.,,
1.46032E+18,"@erdocAA Lol, switching to the other poison isn't going to save this person. The Moderna doses are higher than the Pfizer doses.",,
1.46032E+18,@citylife28 @FourWinns298 To be fair many were not touched by the previous waves of covid so many have not been living with the fear of covid or appreciated how awful the virus is. There is also less natural immunity in the population. Hopefully this will be a wake-up call especially for younger ppl.,,
1.46031E+18,"Very interesting data on how the 3rd dose really ramps up protection against Covid, much more than just boosting you back to the level of protection 2 doses initially provided https://t.co/Hpj3xMlqNx",,
1.46031E+18,@PremierScottMoe Saskatchewan is also the home of 894 families mourning loved ones lost to CovidÉ??. Many which could have been saved by listening to science and doctor recommendations. #covid19sk #skpoli,,
1.46031E+18,Beef prices are going rise. Farmers haven't been the beneficiary of the increases. CARGILL is. They made record profits during the pandemic.  Over 900 workers contracted Covid and 3 died. Cargill ignored safety of its workers and pays them as little as possible. Support workers! https://t.co/QlFEXuQlVw,,
1.46031E+18,"Dr. David Martin - Follow the Patents, Then You Will Understand Covid https://t.co/syApG0gB2j",,
1.46031E+18,@VOCMNEWS Hearts É?ùã?è go out to the family of the love one who has pass away from Covid a sad day indeed ???? https://t.co/kKuaVQccpl,,
1.46031E+18,"levels appear to be lower in people who acquire infection following two doses of vaccination.É?ù It goes on to explain that this antibody drop is basically permanent.  WhatÉ??s this mean?   We know the vaccines do not stop infection or transmission of the virus (in fact, the report",,
1.46031E+18,"The British government has spilled the beans about that fact that once you get double jabbed, you will never again be able to acquire full natural immunity.  In its Week 42 É??COVID-19 vaccine surveillance report,É?ù the U.K. Health Security Agency admitted on page 23 that É??N antibo",,
1.46031E+18,ICYMI: Vaccine mandates and proof of vaccine are not discrimination.  https://t.co/wpULFY9tRo https://t.co/L9ZCAAnprp,,
1.46031E+18,É??Workplace Vaccination Policies É?? get your questions answered. Nov 24th 9am  https://t.co/8KcwmjwmkG @SHRPInfo @Ptbohealth  É??Master Customer Service Workshop É?? level up your team! Nov 17th 12pm https://t.co/zHwrL8bNkR @thetaylorreachgroupinc https://t.co/PWD9mTwHsD  #ptbo https://t.co/Ik8j9jsS4g,,
1.46031E+18,Since I'm a frontline healthcare worker I was eligible for my booster COVID-19 vaccine. So today I got it!   It was great to see so many getting their booster shots too! #goscience! https://t.co/itkgWusTeb,,
1.46031E+18,@nic_duy @BigdBiggy @CityNewsVAN Some one is putting money in there pockets from sure if COVID teach the general public one thing that is donÉ??t trust your government,,
1.46031E+18,"Reminder for #Regina residents: The #vaccine and #testingclinic at Evraz Place is now CLOSED. The new location is the old CostCo building, directly east of Victoria Square Mall.  Avoid the line-up &amp; book your Covid-19 vaccine  with a pharmacist here ????https://t.co/my3XZU4NX4 https://t.co/7NUpYFs8h4",,
1.46031E+18,"@HabsLaughs But we were in the Final last season! That does not count I guess, but it was Covid etc etc, Canadian division, so we just throw away last season? Did not count? I get we were 24th if divisions were normal but they were not.",,
1.46031E+18,Covid is making it rain in BC. At least thatÉ??s what it seems like social media is trying to tell me.  IÉ??m confused.,,
1.46031E+18,https://t.co/aV9QDGBMwC Exposure of COVID-19.,,
1.46031E+18,"@BLACK_SKY_CYBER @CTVNews Do you know the meaning of ""Novel"" in novel virus? It's ok if you don't... But continue to think that covid has not gotten stronger or is placing its dominance on the planet... It's only human lives... SMH...??ê?",,
1.4603E+18,Vaccine Clinic for both COVID and the Flu next week! Open to all. #GetVaccinated https://t.co/n0PbaOywiq,,
1.4603E+18,"@yesssi Ah, yes, we need a party that chooses a leader who is a Kenney clone bankrupt convicted drunk-driving drunk who killed someone and mismanaged the COVID fourth wave so badly he had to beg US states &amp; Ottawa for help &amp; airlift patients to Ontario. Sounds like a great plan!",,
1.4603E+18,"@RyanFor56730186 There is risk in everything we do every day. My point is that those against the vaccine and, to the extreme, deniers that Covid exists have contributed to the death toll during the pandemic. There will be many other long-term destabilizing impacts yet to be measured.",,
1.4603E+18,@bruce_arthur Yes there needs to be these strong measures.  We are never ever going to be done with this virus until everyone who can be vaccinated is vaccinated. We never eliminated any of the other diseases like polio without vaccination.,,
1.4603E+18,"I got to chat with some guys named Wendel Clark, Tomas Kaberle, and Eric Lindros yesterday about playing in front of Toronto again after COVID, and talked a little bit about the Leafs this season as well https://t.co/SNM9wRRodC",,
1.46029E+18,"@AntibioticDoc Sadly, thereÉ??s something unpleasant going around thatÉ??s neither COVID nor influenza, though. (I wish we could be vaccinated for EVERYTHING!)",,
1.46029E+18,"IÉ??m doing my part to help track flu-like illness, like COVID-19. You can, too! Become a FluWatcher today. https://t.co/ThoJ9t0LAA   #FluWatchers #Vaccinate #COVID19 #Covid_19 #GetVaccinated #Toronto #VancouverBC #Montreal #ottawa #Quebec #yukon #Calgary #Winnipeg #NovaScotia",,
1.46029E+18,Cbt and mental. Bipolar and schizophrenia with a d h d and social anxiety and hepc stage 3 blood 2 blood. U been love by a young lady that was born this way on foot. I am sorry for the lost. I am sorry.. Im bysexul as well and dealing with the change when covid 19 came.,,
1.46029E+18,Toronto and everyone do not hate on Trudeau and the Saskatchewan parties please and thank you. Please help each other out. The covid 19 from china is a game.,,
1.46029E+18,"@halfpint62 Yes I saw that. My biggest fear, contracting Covid while in the hospital or medical buildings. Ugh. I think IÉ??ll be wearing a mask for a long time.",,
1.46029E+18,"@JoeBiden Mr. President #HandsoffEthiopia. Many Americans are struggling due to COVID 19, but you are too busy destabilizing Ethiopia supporting the #TPLFTerroristGroup. Stop making mistakes.",,
1.46029E+18,I get the feeling this winter is going to be even rougher than the last 2 bc the exhaustion level is fucking real y'all. Burn out doesn't even describe it anymore. No amount of self-care is going to fix the stupid we are dealing with in the world right now &amp; not just #Covid,,
